video_id,TaxonName,LifeForm,PresentStatus,word,category,time_period,created_at
mB9B4wWlEak,Mauremys reevesii,Herptiles,alien,comprado,eCommerce,Post-Introduction,2020-04-26T03:21:44Z
mB9B4wWlEak,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2020-04-26T03:21:44Z
mB9B4wWlEak,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2016-10-21T18:59:46Z
Qxhlv5e2ZV0,Mauremys reevesii,Herptiles,alien,comprar,eCommerce,Pre-Introduction,2015-06-25T17:12:50Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,aquario,eCommerce,Post-Introduction,2017-09-17T19:00:37Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2019-07-20T21:54:03Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,riesgo,Threat,Post-Introduction,2017-09-20T22:20:05Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,peligroso,Threat,Post-Introduction,2017-10-19T16:12:09Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,pecera,eCommerce,Post-Introduction,2017-09-17T21:01:03Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2017-09-17T19:49:30Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,exotica,Invasion,Post-Introduction,2017-09-17T19:21:47Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,exotica,Invasion,Post-Introduction,2017-09-17T20:46:47Z
xbm3Aa_LSbQ,Mauremys reevesii,Herptiles,alien,acuarios,eCommerce,Post-Introduction,2017-09-17T20:51:53Z
4TF8VXr-AGI,Mauremys reevesii,Herptiles,alien,tienda,eCommerce,Pre-Introduction,2015-09-03T13:33:54Z
4TF8VXr-AGI,Mauremys reevesii,Herptiles,alien,tienda,eCommerce,Pre-Introduction,2015-09-03T22:03:38Z
4TF8VXr-AGI,Mauremys reevesii,Herptiles,alien,comprar,eCommerce,Pre-Introduction,2015-09-03T22:03:38Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,invasora,Invasion,Post-Introduction,2024-04-22T16:43:31Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2024-04-22T16:43:31Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,adoptado,eCommerce,Post-Introduction,2022-07-05T16:21:04Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2022-05-10T10:24:06Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,adoptar,eCommerce,Post-Introduction,2022-05-10T10:24:06Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,encontre,Detection,Post-Introduction,2022-03-27T08:20:20Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,prohibida,eCommerce,Post-Introduction,2022-07-05T16:37:09Z
ITiOQIYGBSs,Mauremys reevesii,Herptiles,alien,adopcion,eCommerce,Post-Introduction,2022-03-27T13:52:15Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2021-01-04T01:41:20Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2020-04-18T22:49:57Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,compre,eCommerce,Post-Introduction,2020-04-18T22:49:57Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2020-04-18T22:49:57Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,controlar,Detection,Post-Introduction,2020-04-18T22:49:57Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,comercio,eCommerce,Post-Introduction,2019-12-23T21:07:40Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2019-06-02T11:00:06Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2019-06-01T16:53:23Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,acuario,eCommerce,Post-Introduction,2019-06-01T14:11:02Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2019-06-03T08:42:10Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,visto,Detection,Post-Introduction,2019-06-02T13:20:12Z
gkqX0wtYuN0,Mauremys reevesii,Herptiles,alien,tienda,eCommerce,Post-Introduction,2019-06-02T11:04:06Z
DXuCCqL-_B4,Mauremys reevesii,Herptiles,alien,mascota,eCommerce,Post-Introduction,2020-01-25T13:08:54Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,acuario,eCommerce,Post-Introduction,2024-07-22T20:51:17Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,mascota,eCommerce,Post-Introduction,2023-10-05T20:01:38Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,vista,Detection,Post-Introduction,2023-10-05T20:01:38Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,hibridacion,Threat,Post-Introduction,2021-06-15T20:06:26Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,acuario,eCommerce,Post-Introduction,2021-02-18T13:39:33Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,terrario,eCommerce,Post-Introduction,2020-09-21T22:50:34Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,costo,eCommerce,Post-Introduction,2020-07-02T11:53:37Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,compre,eCommerce,Post-Introduction,2020-05-15T20:13:46Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,terrario,eCommerce,Post-Introduction,2021-06-12T20:28:26Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,acuario,eCommerce,Post-Introduction,2021-06-12T20:28:26Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,adoptar,eCommerce,Post-Introduction,2021-09-15T12:56:37Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,acuario,eCommerce,Post-Introduction,2021-09-15T12:56:37Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,tienda,eCommerce,Post-Introduction,2020-06-07T20:59:36Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,mascota,eCommerce,Post-Introduction,2020-06-07T21:17:26Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,riesgo,Threat,Post-Introduction,2020-06-07T21:17:26Z
UkEd6ICtoBc,Mauremys sinensis,Herptiles,alien,contagio,Threat,Post-Introduction,2020-06-07T21:17:26Z
GWdFKd9DYsU,Mnemiopsis leidyi,Non-arthropod invertebrates,established,alien,Invasion,Post-Introduction,2020-01-10T13:38:18Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,extendido,Invasion,Post-Introduction,2024-07-26T03:48:42Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,extendido,Invasion,Post-Introduction,2024-07-28T06:44:58Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,extension,Invasion,Post-Introduction,2024-07-28T06:44:58Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,visto,Detection,Post-Introduction,2025-01-07T01:01:15Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,extendido,Invasion,Post-Introduction,2025-02-22T18:12:51Z
Aiuz7tB6lno,Paratrechina jaegerskioeldi,Insects,established,plaga,Invasion,Post-Introduction,2024-07-28T06:35:11Z
NB2zdNWPFzE,Paratrechina jaegerskioeldi,Insects,established,letal,Threat,Post-Introduction,2025-05-29T14:58:14Z
iRgJ04t7LEQ,Paratrechina jaegerskioeldi,Insects,established,plagas,Invasion,Post-Introduction,2024-03-24T16:00:04Z
mrqr_1pRFUo,Paratrechina jaegerskioeldi,Insects,established,amenaza,Threat,Post-Introduction,2024-05-19T19:13:23Z
_HU-WEP6Gxs,Paratrechina jaegerskioeldi,Insects,established,terrario,eCommerce,Post-Introduction,2020-07-18T14:36:57Z
_HU-WEP6Gxs,Paratrechina jaegerskioeldi,Insects,established,visto,Detection,Post-Introduction,2019-09-14T20:15:58Z
_HU-WEP6Gxs,Paratrechina jaegerskioeldi,Insects,established,comprar,eCommerce,Post-Introduction,2019-09-14T20:23:38Z
iQpwfAFZKak,Paratrechina jaegerskioeldi,Insects,established,invasoras,Invasion,Post-Introduction,2020-11-19T05:35:14Z
iQpwfAFZKak,Paratrechina jaegerskioeldi,Insects,established,encontre,Detection,Post-Introduction,2020-05-18T01:26:49Z
iQpwfAFZKak,Paratrechina jaegerskioeldi,Insects,established,invasora,Invasion,Post-Introduction,2020-11-19T13:33:59Z
iQpwfAFZKak,Paratrechina jaegerskioeldi,Insects,established,tienda,eCommerce,Post-Introduction,2019-07-01T21:21:40Z
vqRQpwHUXbo,Pelodiscus sinensis,Herptiles,alien,acuario,eCommerce,Post-Introduction,2020-03-19T08:35:18Z
vqRQpwHUXbo,Pelodiscus sinensis,Herptiles,alien,tienda,eCommerce,Pre-Introduction,2019-05-24T17:09:10Z
vqRQpwHUXbo,Pelodiscus sinensis,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2019-05-24T18:07:18Z
4zqbuSXlsy0,Pelodiscus sinensis,Herptiles,alien,visto,Detection,Pre-Introduction,2012-11-07T21:25:55Z
elWQy4ImUCg,Perca fluviatilis,Fishes,established,comprar,eCommerce,Post-Introduction,2019-05-20T13:24:12Z
Tzoip14mpes,Perca fluviatilis,Fishes,established,captura,Detection,Post-Introduction,2020-04-15T21:03:01Z
Tzoip14mpes,Perca fluviatilis,Fishes,established,reciente,Detection,Post-Introduction,2020-04-15T19:05:06Z
2rOiw2jZR7w,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-04-23T21:37:53Z
2rOiw2jZR7w,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-06T22:46:50Z
2rOiw2jZR7w,Perca fluviatilis,Fishes,established,capturas,Detection,Post-Introduction,2024-04-26T22:15:22Z
2rOiw2jZR7w,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-04-26T22:25:39Z
L4mh404huZo,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-11-23T21:28:24Z
L4mh404huZo,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-11-22T23:16:13Z
7et5FszBQcE,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-10-22T16:23:54Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-22T19:45:56Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2025-03-01T17:21:40Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,encontramos,Detection,Post-Introduction,2024-12-22T22:37:54Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-21T18:37:39Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-18T18:07:48Z
I50REG4V6Ag,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-18T18:11:10Z
g2CY-T4EGjQ,Perca fluviatilis,Fishes,established,capturar,Detection,Post-Introduction,2022-06-08T05:59:56Z
g2CY-T4EGjQ,Perca fluviatilis,Fishes,established,invasoras,Invasion,Post-Introduction,2022-06-07T20:05:14Z
g2CY-T4EGjQ,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-06-10T21:49:12Z
g2CY-T4EGjQ,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-06-07T20:29:04Z
SbRJ-GyVwY4,Perca fluviatilis,Fishes,established,capturas,Detection,Post-Introduction,2022-06-15T08:28:41Z
SbRJ-GyVwY4,Perca fluviatilis,Fishes,established,captura,Detection,Post-Introduction,2022-06-15T08:28:41Z
SbRJ-GyVwY4,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-06-15T08:49:01Z
SbRJ-GyVwY4,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-06-14T21:12:19Z
SbRJ-GyVwY4,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-06-14T20:43:41Z
c_uw_13XCSY,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-23T11:29:48Z
Y7tnHlZK7Qc,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2022-07-19T22:49:48Z
3XwNFjo1YQE,Perca fluviatilis,Fishes,established,caro,eCommerce,Post-Introduction,2024-12-10T18:36:33Z
a5JAOUJ1Ujs,Perca fluviatilis,Fishes,established,capturas,Detection,Post-Introduction,2019-11-11T22:20:35Z
kHvQk-VdLzo,Perca fluviatilis,Fishes,established,visto,Detection,Post-Introduction,2020-10-18T06:58:36Z
kHvQk-VdLzo,Perca fluviatilis,Fishes,established,capturas,Detection,Post-Introduction,2020-10-17T17:07:17Z
YRVyf4OXhzo,Perca fluviatilis,Fishes,established,captura,Detection,Post-Introduction,2024-10-27T14:55:35Z
YRVyf4OXhzo,Perca fluviatilis,Fishes,established,capturados,Detection,Post-Introduction,2024-11-27T20:48:23Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2024-06-10T16:01:26Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,epidemia,Threat,Post-Introduction,2024-05-21T20:44:47Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,costo,eCommerce,Post-Introduction,2024-05-21T20:44:47Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2024-04-26T15:25:37Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,compre,eCommerce,Post-Introduction,2023-06-02T19:32:04Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2023-06-02T19:32:04Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,comprado,eCommerce,Post-Introduction,2022-08-03T16:25:01Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2022-08-03T16:25:01Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2024-06-03T11:46:39Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,oferta,eCommerce,Post-Introduction,2024-06-03T11:46:39Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2024-03-14T19:10:41Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,aparecer,Detection,Post-Introduction,2023-07-09T08:37:19Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,vista,Detection,Post-Introduction,2022-07-22T18:52:26Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,presente,Invasion,Post-Introduction,2022-07-22T18:52:26Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,comprar,eCommerce,Post-Introduction,2022-07-19T20:54:27Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,controlada,Detection,Post-Introduction,2022-07-19T21:26:51Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,comprar,eCommerce,Post-Introduction,2022-07-19T11:38:01Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2022-07-19T11:38:01Z
obBV0XkH9UU,Phthorimaea absoluta,Insects,established,controlar,Detection,Post-Introduction,2022-07-16T16:27:49Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2021-05-20T19:23:08Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,comprar,eCommerce,Post-Introduction,2021-03-08T19:37:58Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,compra,eCommerce,Post-Introduction,2020-11-18T15:07:24Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2020-06-01T09:03:18Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2020-05-10T19:52:06Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2019-07-03T15:41:00Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,encontre,Detection,Post-Introduction,2019-05-27T15:58:25Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2019-05-21T18:51:17Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,ataca,Threat,Post-Introduction,2020-06-10T21:35:44Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2020-06-01T17:44:34Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,controlar,Detection,Post-Introduction,2020-06-01T17:44:34Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,prohibido,eCommerce,Post-Introduction,2019-07-10T22:04:41Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,ataca,Threat,Post-Introduction,2019-07-07T22:59:24Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2019-07-04T15:05:14Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2019-07-04T15:05:14Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,establecida,Invasion,Post-Introduction,2019-07-04T15:05:14Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2019-05-21T19:15:01Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,tienda,eCommerce,Post-Introduction,2019-05-08T17:55:38Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2019-03-02T11:32:30Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,compra,eCommerce,Post-Introduction,2019-03-11T17:25:39Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,comprado,eCommerce,Post-Introduction,2019-03-11T20:16:29Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,tienda,eCommerce,Post-Introduction,2019-03-11T20:16:29Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,comprar,eCommerce,Post-Introduction,2019-03-11T20:16:29Z
H3bN3VfXHlg,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2019-03-11T20:16:29Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,peligrosa,Threat,Post-Introduction,2024-07-26T09:43:47Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,toxicidad,Threat,Post-Introduction,2025-07-20T11:42:21Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenoso,Threat,Post-Introduction,2025-06-22T14:47:22Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,compre,eCommerce,Post-Introduction,2024-10-24T04:57:00Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2024-10-20T12:51:06Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2024-07-01T00:08:14Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,reciente,Detection,Post-Introduction,2024-06-14T16:08:42Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,toxica,Threat,Post-Introduction,2024-06-09T11:44:47Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-09-12T18:39:44Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-08-14T17:59:27Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-07-27T18:07:50Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,toxica,Threat,Post-Introduction,2023-07-27T18:07:50Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-07-20T17:50:08Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-07-19T22:27:18Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,toxica,Threat,Post-Introduction,2023-07-19T19:16:16Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenosa,Threat,Post-Introduction,2023-07-18T21:26:01Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,visto,Detection,Post-Introduction,2023-07-18T16:25:32Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,veneno,Threat,Post-Introduction,2023-07-18T16:25:32Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,venenoso,Threat,Post-Introduction,2023-07-18T16:10:50Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2024-10-24T09:00:16Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,controlar,Detection,Post-Introduction,2024-10-24T09:00:16Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,nativa,Invasion,Post-Introduction,2024-07-01T20:59:03Z
IPv2OH48cSA,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2023-07-20T15:57:02Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,ataca,Threat,Post-Introduction,2017-08-01T19:28:06Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,visto,Detection,Post-Introduction,2017-08-01T19:28:06Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-08-01T19:28:06Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,controlar,Detection,Post-Introduction,2017-08-01T19:28:06Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-07-31T17:39:54Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2017-07-28T03:21:06Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-07-27T15:18:14Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-07-27T14:46:40Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-07-27T12:13:13Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2017-07-27T12:13:13Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,riesgo,Threat,Post-Introduction,2017-08-02T02:57:32Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,encontramos,Detection,Post-Introduction,2017-07-28T10:29:37Z
TTCIw5oMlLg,Phthorimaea absoluta,Insects,established,visto,Detection,Post-Introduction,2017-07-28T10:31:06Z
Xl-u5NVlyhU,Phthorimaea absoluta,Insects,established,toxico,Threat,Post-Introduction,2016-05-06T06:04:00Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2022-07-11T00:24:06Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2019-05-31T12:24:04Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2018-06-11T19:07:02Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2017-07-16T20:44:17Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2017-05-27T22:31:05Z
_w6Wm6ialcA,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2017-05-18T15:37:12Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampa,Detection,Post-Introduction,2025-08-22T15:56:30Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,visto,Detection,Post-Introduction,2025-06-15T10:35:07Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-14T20:12:51Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-14T20:08:07Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-14T17:37:07Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-16T07:27:39Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-15T14:22:14Z
-SVs0s1cq50,Phthorimaea absoluta,Insects,established,trampas,Detection,Post-Introduction,2025-06-14T20:20:56Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2022-07-18T01:35:54Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-12-26T08:39:14Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,control,Detection,Post-Introduction,2021-12-04T13:00:09Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-12-04T13:00:09Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-25T23:40:33Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-16T23:46:07Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-16T20:17:10Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-16T20:17:10Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-15T09:12:35Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-14T20:50:43Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,caro,eCommerce,Post-Introduction,2021-11-14T18:48:33Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-14T13:40:36Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-14T09:03:58Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-13T23:09:05Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,ataca,Threat,Post-Introduction,2021-11-13T21:14:30Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-13T09:14:13Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-13T06:25:59Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plagas,Invasion,Post-Introduction,2021-11-11T12:25:30Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-11T01:54:02Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-10T19:48:55Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-10T19:11:45Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-10T18:30:37Z
OXBmJKYB8ac,Phthorimaea absoluta,Insects,established,plaga,Invasion,Post-Introduction,2021-11-10T17:05:40Z
