video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source
Ya_oA4zjvqU,2021-08-22T04:41:39Z,369,19,1,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
qnT8wb_iic0,2022-04-06T10:00:24Z,158,3,0,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
qnT8wb_iic0,2022-04-06T10:00:24Z,158,3,0,Delottococcus_aberiae,Spain,Insects,alien,expansion,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
qnT8wb_iic0,2022-04-06T10:00:24Z,158,3,0,Delottococcus_aberiae,Spain,Insects,alien,visto,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
qnT8wb_iic0,2022-04-06T10:00:24Z,158,3,0,Delottococcus_aberiae,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
C3c7VhCfyXE,2020-06-17T10:00:11Z,95,18,1,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
C3c7VhCfyXE,2020-06-17T10:00:11Z,95,18,1,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
bYSH9G2ed6g,2025-06-02T14:00:54Z,453,1,0,Delottococcus_aberiae,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
Z2IkcTef4AE,2022-03-30T12:00:32Z,206,3,0,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
DS91Y8Y5c6M,2020-06-26T10:46:39Z,7858,38,1,Delottococcus_aberiae,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
oPRmR2M8COg,2020-07-21T12:12:10Z,3042,15,,Delottococcus_aberiae,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
VDc35Mr2BcU,2021-06-14T10:05:26Z,1557,41,5,Delottococcus_aberiae,Spain,Insects,alien,trampa,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
_gKtFDJsXdg,2021-05-14T08:42:36Z,931,4,0,Delottococcus_aberiae,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
_gKtFDJsXdg,2021-05-14T08:42:36Z,931,4,0,Delottococcus_aberiae,Spain,Insects,alien,amenaza,Post-Introduction,Threat,Threat,2009,2009-06-01T00:00:00Z,title_description
mGBqQeVc1NM,2015-09-20T13:24:52Z,2423,12,,Diadema_antillarum,Canary Islands,Non-arthropod invertebrates,alien,presente,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
9CYtWd--2nw,2021-09-07T14:19:29Z,430,3,1,Diadema_antillarum,Canary Islands,Non-arthropod invertebrates,alien,amenaza,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description
EDKBAVLMz-U,2012-03-15T15:51:49Z,2653,8,0,Drosophila_suzukii,Spain,Insects,alien,invasora,Post-Introduction,Invasion,Invasion,2008,2008-06-01T00:00:00Z,title_description
EDKBAVLMz-U,2012-03-15T15:51:49Z,2653,8,0,Drosophila_suzukii,Spain,Insects,alien,invasion,Post-Introduction,Invasion,Invasion,2008,2008-06-01T00:00:00Z,title_description
9vTIrk8nQcs,2013-07-11T14:49:47Z,1728,2,1,Drosophila_suzukii,Spain,Insects,alien,captura,Post-Introduction,Detection,Detection,2008,2008-06-01T00:00:00Z,title_description
9vTIrk8nQcs,2013-07-11T14:49:47Z,1728,2,1,Drosophila_suzukii,Spain,Insects,alien,captura,Post-Introduction,Detection,Detection,2008,2008-06-01T00:00:00Z,title_description
1026-ua0D24,2017-11-25T21:14:49Z,1161,1,0,Drosophila_suzukii,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2008,2008-06-01T00:00:00Z,title_description
1026-ua0D24,2017-11-25T21:14:49Z,1161,1,0,Drosophila_suzukii,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2008,2008-06-01T00:00:00Z,title_description
PS7ul1uI2Qc,2017-10-23T21:22:26Z,85,1,0,Dryocosmus_kuriphilus,Spain,Insects,alien,expansion,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
B2hrMwyDZWk,2022-05-26T15:48:53Z,155,2,0,Dryocosmus_kuriphilus,Spain,Insects,alien,controlada,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
azX71J9nJBs,2021-06-11T16:00:02Z,523,3,0,Dryocosmus_kuriphilus,Spain,Insects,alien,peligro,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
azX71J9nJBs,2021-06-11T16:00:02Z,523,3,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
Kvpz-5u4OSM,2020-04-20T06:01:56Z,744,5,1,Dryocosmus_kuriphilus,Spain,Insects,alien,comprar,Post-Introduction,eCommerce,eCommerce,2012,2012-06-01T00:00:00Z,title_description
1uii_UmIQIc,2019-11-29T10:17:10Z,104,0,0,Dryocosmus_kuriphilus,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
JEOHOEXzl6E,2019-05-15T18:46:12Z,315,1,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
NF-yPCSsA4U,2019-11-29T10:10:15Z,38,0,0,Dryocosmus_kuriphilus,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
134XIEuvXFs,2014-10-07T07:41:40Z,1679,10,1,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
134XIEuvXFs,2014-10-07T07:41:40Z,1679,10,1,Dryocosmus_kuriphilus,Spain,Insects,alien,amenaza,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
134XIEuvXFs,2014-10-07T07:41:40Z,1679,10,1,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
pdjeV4Bp9QU,2015-04-22T17:58:15Z,1374,6,0,Dryocosmus_kuriphilus,Spain,Insects,alien,expansion,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
pdjeV4Bp9QU,2015-04-22T17:58:15Z,1374,6,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
RHieoRK4jaE,2025-05-26T09:00:11Z,18,0,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
uZCRm95TTz0,2021-07-13T07:00:12Z,163,7,0,Dryocosmus_kuriphilus,Spain,Insects,alien,seguimiento,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
uZCRm95TTz0,2021-07-13T07:00:12Z,163,7,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
uZCRm95TTz0,2021-07-13T07:00:12Z,163,7,0,Dryocosmus_kuriphilus,Spain,Insects,alien,observado,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
3IgXHcKLihE,2021-04-24T22:20:26Z,700,32,9,Dryocosmus_kuriphilus,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
WtCdu6rYmdU,2021-04-12T20:23:55Z,540,7,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
WtCdu6rYmdU,2021-04-12T20:23:55Z,540,7,0,Dryocosmus_kuriphilus,Spain,Insects,alien,controlada,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
lyjn1PjNiPE,2021-05-31T20:46:36Z,9,0,0,Dryocosmus_kuriphilus,Spain,Insects,alien,pandemia,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
1-JsrSixCFU,2024-05-07T10:54:58Z,55,2,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
0hXxoUzTd7o,2021-05-17T20:27:37Z,230,4,0,Dryocosmus_kuriphilus,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
0hXxoUzTd7o,2021-05-17T20:27:37Z,230,4,0,Dryocosmus_kuriphilus,Spain,Insects,alien,controlada,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
wcEMCOyjDD4,2017-05-20T18:43:29Z,2563,26,0,Dryocosmus_kuriphilus,Spain,Insects,alien,perigo,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
wcEMCOyjDD4,2017-05-20T18:43:29Z,2563,26,0,Dryocosmus_kuriphilus,Spain,Insects,alien,ataca,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
KEQ4TRTr9KQ,2023-01-03T10:31:57Z,198,2,0,Elanoides_forficatus,Spain,Birds,casual,avistamiento,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description
XoXIKFte9ao,2011-09-28T02:06:21Z,1224,10,4,Eupsittula_pertinax,Spain,Birds,alien,cara,Post-Introduction,eCommerce,eCommerce,2011,2011-06-01T00:00:00Z,title_description
qk3WMm7grpQ,2011-06-19T23:09:17Z,13307,46,10,Glycaspis_brimblecombei,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2007,2007-06-01T00:00:00Z,title_description
NnRbU1O3kD4,2024-10-23T11:00:32Z,1414,42,9,Glycaspis_brimblecombei,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2007,2007-06-01T00:00:00Z,title_description
UL5nryggmdg,2014-06-22T22:52:22Z,849,3,3,Glycaspis_brimblecombei,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2007,2007-06-01T00:00:00Z,title_description
wU2H3vtHvVo,2014-06-28T11:03:00Z,790,1,0,Glycaspis_brimblecombei,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2007,2007-06-01T00:00:00Z,title_description
ralk5HYpaOQ,2020-04-26T13:42:59Z,1369,41,3,Graptemys_pseudogeographica,Portugal,Herptiles,established,vendidas,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
ralk5HYpaOQ,2020-04-26T13:42:59Z,1369,41,3,Graptemys_pseudogeographica,Portugal,Herptiles,established,mascota,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
sqye4P0Rygs,2016-04-10T09:16:41Z,12471,117,60,Graptemys_pseudogeographica,Portugal,Herptiles,established,aquario,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
12TLxE23c6A,2015-12-19T17:51:09Z,6605,67,22,Graptemys_pseudogeographica,Portugal,Herptiles,established,aquario,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
YnDVnmEW0OQ,2023-08-23T09:22:49Z,550,21,10,Grus_canadensis,Spain,Birds,casual,vistas,Post-Introduction,Detection,Detection,2011,2011-06-01T00:00:00Z,title_description
dFFQ59PgD88,2024-11-10T23:07:54Z,0,0,0,Grus_canadensis,Spain,Birds,casual,extincao,Post-Introduction,Threat,Threat,2011,2011-06-01T00:00:00Z,title_description
vd0w5Wygx90,2020-02-28T22:43:26Z,1079,12,1,Haemorhous_mexicanus,Spain,Birds,casual,vista,Post-Introduction,Detection,Detection,2016,2016-06-01T00:00:00Z,title_description
fr95jnH6R1o,2024-02-26T17:00:35Z,753,9,0,Haemorhous_mexicanus,Spain,Birds,casual,reciente,Post-Introduction,Detection,Detection,2016,2016-06-01T00:00:00Z,title_description
IQLtlpFlIN4,2011-06-09T18:04:49Z,1168,3,0,Haliaeetus_leucocephalus,Spain,Birds,casual,cetreria,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T00:00:00Z,title_description
5BQ4PL_N7Qs,2017-06-06T09:55:50Z,1486,18,1,Haliaeetus_leucocephalus,Spain,Birds,casual,cetreria,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T00:00:00Z,title_description
skeg2txR0JM,2024-07-21T19:20:00Z,10216,115,0,Haliaeetus_leucocephalus,Spain,Birds,casual,capturar,Post-Introduction,Detection,Detection,2008,2008-06-01T00:00:00Z,title_description
pZZrhVBWM7M,2024-12-27T14:00:52Z,43,1,0,Haliaeetus_leucocephalus,Spain,Birds,casual,jaula,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T00:00:00Z,title_description
rbuzhusFvS8,2018-01-10T09:53:54Z,26,0,0,Haliaeetus_leucocephalus,Spain,Birds,casual,peligro,Post-Introduction,Threat,Threat,2008,2008-06-01T00:00:00Z,title_description
rbuzhusFvS8,2018-01-10T09:53:54Z,26,0,0,Haliaeetus_leucocephalus,Spain,Birds,casual,extincion,Post-Introduction,Threat,Threat,2008,2008-06-01T00:00:00Z,title_description
G2XOcQ1SrQI,2020-12-28T20:19:35Z,348,17,30,Haliaeetus_leucocephalus,Spain,Birds,casual,avistamiento,Post-Introduction,Detection,Detection,2008,2008-06-01T00:00:00Z,title_description
HXljKweTo6w,2024-10-15T13:08:25Z,4399,121,11,Halyomorpha_halys,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
HXljKweTo6w,2024-10-15T13:08:25Z,4399,121,11,Halyomorpha_halys,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
HXljKweTo6w,2024-10-15T13:08:25Z,4399,121,11,Halyomorpha_halys,Spain,Insects,alien,establecido,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
XEUr2wOpUio,2022-11-04T16:57:36Z,2122,13,1,Halyomorpha_halys,Spain,Insects,alien,invasora,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
wSN81sDFgBw,2021-02-24T09:52:28Z,4643,39,5,Halyomorpha_halys,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
goCEJHq6ndk,2011-11-30T15:13:50Z,16240,33,23,Halyomorpha_halys,Spain,Insects,alien,plaga,Pre-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
4v4zHvXwhvw,2020-08-20T19:18:46Z,312,5,0,Halyomorpha_halys,Spain,Insects,alien,seguimiento,Post-Introduction,Detection,Detection,2016,2016-09-01T00:00:00Z,title_description
4v4zHvXwhvw,2020-08-20T19:18:46Z,312,5,0,Halyomorpha_halys,Spain,Insects,alien,invasoras,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
4v4zHvXwhvw,2020-08-20T19:18:46Z,312,5,0,Halyomorpha_halys,Spain,Insects,alien,invasora,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
BN0yxZozaXU,2019-09-16T08:51:09Z,251,2,0,Halyomorpha_halys,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2016,2016-09-01T00:00:00Z,title_description
BN0yxZozaXU,2019-09-16T08:51:09Z,251,2,0,Halyomorpha_halys,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2016,2016-09-01T00:00:00Z,title_description
BN0yxZozaXU,2019-09-16T08:51:09Z,251,2,0,Halyomorpha_halys,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
EyY0ctHlcBQ,2021-11-12T12:27:11Z,24975,98,17,Halyomorpha_halys,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2016,2016-09-01T00:00:00Z,title_description
ilqk3EGfEvM,2025-04-22T18:00:52Z,8277,171,7,Lagocephalus_sceleratus,Spain,Fishes,uncertain,peligroso,Post-Introduction,Threat,Threat,2014,2014-06-01T00:00:00Z,title_description
ilqk3EGfEvM,2025-04-22T18:00:52Z,8277,171,7,Lagocephalus_sceleratus,Spain,Fishes,uncertain,toxico,Post-Introduction,Threat,Threat,2014,2014-06-01T00:00:00Z,title_description
ilqk3EGfEvM,2025-04-22T18:00:52Z,8277,171,7,Lagocephalus_sceleratus,Spain,Fishes,uncertain,invasor,Post-Introduction,Invasion,Invasion,2014,2014-06-01T00:00:00Z,title_description
ilqk3EGfEvM,2025-04-22T18:00:52Z,8277,171,7,Lagocephalus_sceleratus,Spain,Fishes,uncertain,peligrosa,Post-Introduction,Threat,Threat,2014,2014-06-01T00:00:00Z,title_description
m5SFQpQpaEU,2025-05-14T09:00:56Z,1564,26,2,Lasius_neglectus,Andorra,Insects,established,invasoras,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
m5SFQpQpaEU,2025-05-14T09:00:56Z,1564,26,2,Lasius_neglectus,Andorra,Insects,established,invasoras,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
-K9e4dc1EEU,2019-09-20T21:13:26Z,93,1,0,Lepisiota_capensis,Canary Islands,Insects,established,adopcion,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
-K9e4dc1EEU,2019-09-20T21:13:26Z,93,1,0,Lepisiota_capensis,Canary Islands,Insects,established,adoptar,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
Cd4xw_fv87U,2018-09-20T06:32:42Z,4304,24,0,Leptoglossus_occidentalis,Portugal,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2010,2010-06-01T00:00:00Z,title_description
Cd4xw_fv87U,2018-09-20T06:32:42Z,4304,24,0,Leptoglossus_occidentalis,Portugal,Insects,alien,reciente,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description
Cd4xw_fv87U,2018-09-20T06:32:42Z,4304,24,0,Leptoglossus_occidentalis,Portugal,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2010,2010-06-01T00:00:00Z,title_description
XiAJ5d6ZBkA,2020-05-23T16:20:21Z,280,4,2,Leptoglossus_occidentalis,Portugal,Insects,alien,invasoras,Post-Introduction,Invasion,Invasion,2010,2010-06-01T00:00:00Z,title_description
FDBd741PDa0,2024-03-09T18:39:22Z,1745,19,3,Leptoglossus_occidentalis,Portugal,Insects,alien,avistado,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description
DreHJnrpMIY,2023-03-06T15:00:17Z,59,0,0,Leptoglossus_occidentalis,Portugal,Insects,alien,control,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description
C1Dbud_KWHY,2024-07-29T18:00:05Z,455,8,0,Leptoglossus_occidentalis,Portugal,Insects,alien,invasor,Post-Introduction,Invasion,Invasion,2010,2010-06-01T00:00:00Z,title_description
r0Bjt_XZxTQ,2020-05-29T19:26:15Z,2849,305,38,Leuciscus_aspius,Spain,Fishes,established,aparecido,Post-Introduction,Detection,Detection,2017,2017-07-20T00:00:00Z,title_description
V_Sk8rBFVW0,2023-02-17T20:35:09Z,425,8,2,Leuciscus_aspius,Spain,Fishes,established,capturar,Post-Introduction,Detection,Detection,2017,2017-07-20T00:00:00Z,title_description
HMtrKa0gC3A,2014-11-17T12:54:52Z,428,3,0,Leuciscus_aspius,Spain,Fishes,established,descubiertos,Pre-Introduction,Detection,Detection,2017,2017-07-20T00:00:00Z,title_description
AgNAPTFK9A4,2015-07-21T14:58:23Z,1777,11,0,Lonchura_oryzivora,Portugal,Birds,alien,jaula,Post-Introduction,eCommerce,eCommerce,2010,2010-06-01T00:00:00Z,title_description
R6I8cvxCu3M,2017-11-27T14:57:58Z,1234,22,5,Mauremys_reevesii,Spain,Herptiles,alien,acuario,Post-Introduction,eCommerce,eCommerce,2016,2016-04-05T00:00:00Z,title_description
OwqvlI_ERwI,2018-07-01T11:19:26Z,494,10,2,Mauremys_reevesii,Spain,Herptiles,alien,acuario,Post-Introduction,eCommerce,eCommerce,2016,2016-04-05T00:00:00Z,title_description
iq6-OPf92J4,2017-12-10T07:57:54Z,4780,23,4,Mauremys_sinensis,Spain,Herptiles,alien,terrario,Post-Introduction,eCommerce,eCommerce,2014,2014-10-10T00:00:00Z,title_description
9hdvtuo_8ZM,2023-05-24T21:54:15Z,149,5,0,Mauremys_sinensis,Spain,Herptiles,alien,exotica,Post-Introduction,Invasion,Invasion,2014,2014-10-10T00:00:00Z,title_description
GWdFKd9DYsU,2013-11-12T08:47:33Z,14909,24,2,Mnemiopsis_leidyi,Spain,Non-arthropod invertebrates,established,invasor,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
MUnpO3K8n7M,2016-07-30T23:19:43Z,224,1,1,Mnemiopsis_leidyi,Spain,Non-arthropod invertebrates,established,aparicion,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
pVPfgp1ivRo,2025-05-30T18:30:18Z,21,4,0,Mnemiopsis_leidyi,Spain,Non-arthropod invertebrates,established,invasora,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
MSTFzMW5ESI,2021-01-28T21:43:25Z,442,11,1,Paratrechina_jaegerskioeldi,Portugal,Insects,established,manejo,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
MSTFzMW5ESI,2021-01-28T21:43:25Z,442,11,1,Paratrechina_jaegerskioeldi,Portugal,Insects,established,invasora,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
MSTFzMW5ESI,2021-01-28T21:43:25Z,442,11,1,Paratrechina_jaegerskioeldi,Portugal,Insects,established,nativa,Post-Introduction,Invasion,Invasion,2012,2012-06-01T00:00:00Z,title_description
iQpwfAFZKak,2019-06-27T14:42:38Z,2514,72,28,Paratrechina_jaegerskioeldi,Portugal,Insects,established,encontre,Post-Introduction,Detection,Detection,2012,2012-06-01T00:00:00Z,title_description
euF72VR0F8U,2008-02-17T20:35:20Z,1286,4,0,Pelodiscus_sinensis,Portugal,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2019,2019-06-01T00:00:00Z,title_description
euF72VR0F8U,2008-02-17T20:35:20Z,1286,4,0,Pelodiscus_sinensis,Portugal,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2019,2019-06-01T00:00:00Z,title_description
elWQy4ImUCg,2019-05-09T09:22:53Z,1571,19,2,Perca_fluviatilis,Portugal,Fishes,established,captura,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
a5JAOUJ1Ujs,2019-09-24T20:09:55Z,559,19,6,Perca_fluviatilis,Portugal,Fishes,established,capturas,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
0BKICkbDmt0,2020-05-01T15:13:54Z,211,7,0,Perca_fluviatilis,Portugal,Fishes,established,captura,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
Ql0JfyKW_SM,2020-09-25T13:00:33Z,275,8,4,Perca_fluviatilis,Portugal,Fishes,established,encontramos,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
b4it_OvDQf0,2022-07-05T20:02:21Z,106,1,0,Pheidole_indica,Portugal,Insects,established,ataca,Post-Introduction,Threat,Threat,2012,2012-06-01T00:00:00Z,title_description
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T00:00:00Z,title_description
TTCIw5oMlLg,2017-07-27T10:15:07Z,2942,52,25,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description
tUtRA84dGUY,2020-09-02T17:16:40Z,3609,15,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
Xl-u5NVlyhU,2013-12-10T10:09:24Z,43956,387,13,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
OXBmJKYB8ac,2021-11-10T16:30:02Z,1941,83,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
bEXFWYs38Uc,2024-04-16T10:44:21Z,376,5,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
0_s6ub-z-pw,2024-05-18T12:00:03Z,237906,3037,188,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
0_s6ub-z-pw,2024-05-18T12:00:03Z,237906,3037,188,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
b0L4hXmhGGE,2015-08-18T04:30:00Z,226350,3598,166,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
KuBwQ994u8c,2019-02-25T10:30:57Z,31912,186,12,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
