source_file,video_id,title,description,publishedAt,channelTitle,TaxonName,query,search_type,search_unit,regionCode,geo_id,location,locationRadius,video_url,viewCount,likeCount,commentCount,duration
yt_search_terms_01_REG_videos.csv,qyDAdOaNjnc,Petardos contra la avispa asiática,"Así están deshaciendose de la #AvispaAsiática en Asturias, con #petardos que vuelan los nidos por los aires.     Antes se ...",2019-08-15T00:00:00Z,Castilla-La Mancha Media,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=qyDAdOaNjnc,146948,1702,152,PT1M2S
yt_search_terms_01_REG_videos.csv,sxgMBPuJ0Ik,Como hacer TROYANOS con la AVISPA ASIÁTICA,"Recuerda que puedes solicitar ḿas información por whatsapp en 619530073, si eres de fuera de españa añade el prefijo +34, ...",2022-08-01T00:00:00Z,Motomar maquinaria,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=sxgMBPuJ0Ik,142008,1919,181,PT2M16S
yt_search_terms_01_REG_videos.csv,wNCzKVxxct0,Avispa Asiática - Peligros y Ataques,En este vídeo vamos a explicaros los PELIGROS y ATAQUES que la Avispa Asiática está causando en ESPAÑA. Si quieres ...,2018-07-27T00:00:00Z,ExpertoAnimal,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=wNCzKVxxct0,20318,868,81,PT57S
yt_search_terms_01_REG_videos.csv,7KtLa_90YEI,"👍armadilha vespa asiatica aditivo cerveija preta,açucar,vinho branco,o por so groselha",,2022-09-18T00:00:00Z,nunão 1976,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=7KtLa_90YEI,462,15,2,PT1M1S
yt_search_terms_01_REG_videos.csv,8ZQV_Nq7lT8,La Vespa Asiatica a Catalunya,,2020-11-17T00:00:00Z,Preppers,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=8ZQV_Nq7lT8,270,2,,PT9M17S
yt_search_terms_01_REG_videos.csv,9RVE0ttetUQ,VESPA ASIATICA ^ELIMINADO^ =BJ APICULTURA=,"Olá a todos Nós somos o Bruno dias e o Julio Silva Vamos apresentar vários vídeos de apicultura, em breve mais detalhados !",2019-07-04T00:00:00Z,BJ APICULTURA,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,https://www.youtube.com/watch?v=9RVE0ttetUQ,334,7,1,PT3M7S
yt_search_terms_01_REG_videos.csv,BfAK7o4g1y4,VESPA ASIATICA Sabe como Fazer uma  Min  Harpa  #yutubeshorts #euclidessantanasantana #vespaasiática,VESPA ASIATICA Sabe como Fazer uma Min Harpa #shorts #euclidessantanasantana #osegredodasabelhas#VESPAASIATICA ...,2023-01-19T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,https://www.youtube.com/watch?v=BfAK7o4g1y4,6559,67,1,PT15S
yt_search_terms_01_REG_videos.csv,II2jW3eVKn4,VESPA ASIATICA  Fazer uma  Min  Harpa -Parte 1#yutube_videos #vespaasiática @euclidessantanasantana,VESPA ASIATICA Sabe como Fazer uma Min Harpa.. Parte 1 #osegredodasabelhas #VESPAASIATICA ...,2022-07-02T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,https://www.youtube.com/watch?v=II2jW3eVKn4,5784,103,10,PT14M6S
yt_search_terms_01_REG_videos.csv,OfZmDPPepe0,"👍 vespa asiatica armadilha.para aditivo usar cerveja preta,açucar,vinho branco.o so groselha",,2021-03-20T00:00:00Z,nunão 1976,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,https://www.youtube.com/watch?v=OfZmDPPepe0,939,10,2,PT1M38S
yt_search_terms_01_REG_videos.csv,ReXnUJVB4vs,vespa asiatica,"Guifões, Matosinhos 2014.09.07.",2014-09-07T00:00:00Z,doble,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=ReXnUJVB4vs,638,2,0,PT2M19S
yt_search_terms_01_REG_videos.csv,aV5S725VTMU,"VESPA ASIATICA   ,RECEITA MELHORADA # 25% DE CADA PRODUTO : ACUCAR,CERVEJA,VINHO,GROSELHA...!",,2021-09-01T00:00:00Z,Delmindo Silva,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=aV5S725VTMU,392,9,0,PT27S
yt_search_terms_01_REG_videos.csv,lVxFSz9StNY,ARMADILHA TAMPINHA COM ISCO..PARA  VESPA ASIATICA!,Isco de mosca na tampinha.ESFREGUE PEIXE NA TAMPINHA E VERÁ´VESPA POUSAR NELA.!NEM ESPEREI 5 MINUTOS ...,2016-10-10T00:00:00Z,Delmindo Silva,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=lVxFSz9StNY,5331,19,2,PT20S
yt_search_terms_01_REG_videos.csv,pCNwTCrwyTs,VESPA ASIATICA EM PERIGO #youtubeshorts #osegredodasabelhas #asiática,Acabar com vespa asiática em Portugal “vai ser impossível” VESPA ASIATICA EM PERIGO #youtubeshorts #shorts #asiática ...,2023-09-02T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=pCNwTCrwyTs,2658,52,0,PT5S
yt_search_terms_01_REG_videos.csv,zLO2Z6taLGQ,Vespa asiatica cazando,,2014-08-04T00:00:00Z,Ricardo Portela Vilas,Vespa_velutina,vespa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=zLO2Z6taLGQ,556,1,0,PT1M19S
yt_search_terms_01_REG_videos.csv,1XW2fm-oqUE,armadilha para vespa asiática,,2021-08-06T00:00:00Z,Brincar & Companhia,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=1XW2fm-oqUE,14982,266,5,PT20S
yt_search_terms_01_REG_videos.csv,3-1TLoPOI0c,Captura de Vespa Asiática,,2023-10-09T00:00:00Z,Paulo Vinagre,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=3-1TLoPOI0c,15404,188,9,PT12S
yt_search_terms_01_REG_videos.csv,7G5tl_Spfrs,Vespa Asiática Duas Técnicas para se livrar  #yutube_videos #vespaasiática @euclidessantanasantana,Vespa Asiática Duas Técnicas para se livrar dela #osegredodasabelhas #Vespaasiática #técnicas para se livrar dela ...,2021-08-13T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=7G5tl_Spfrs,6133,194,18,PT22M36S
yt_search_terms_01_REG_videos.csv,9I2BP9TVQok,Como Reduzir Vespa Asiática,Existem muitas técnicas eu uso este método. Alerta o tratamento aplicado NUNCA deve entrar no apiário. Tratamento: Pipeta de ...,2022-09-19T00:00:00Z,Apicultura Oliveira,Vespa_velutina,vespa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=9I2BP9TVQok,4384,112,24,PT11M46S
yt_search_terms_01_REG_videos.csv,9yuTzx3AKUY,Min harpas a eliminar a vespa asiática #salveasabelhas #osegredodasabelhas #vespaasiática,eliminar #vespas #máquina #fotografía #ideias #osegredodasabelhas #como #yutube_videos #euclidessantanasantana ...,2024-09-24T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=9yuTzx3AKUY,5070,31,1,PT15S
yt_search_terms_01_REG_videos.csv,DxVs57wX7iU,"Vespa Asiática, Alcochete 29/10/2021",,2021-10-29T00:00:00Z,Filipe Manana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=DxVs57wX7iU,943,3,0,PT24S
yt_search_terms_01_REG_videos.csv,JNXaVabvMdk,Como Fazer o Tratamento á Vespa  Asiática #yutubeshorts #osegredodasabelhas #vespaasiática,Como Fazer o Tratamento á Vespa Asiática #shorts #osegredodasabelhas #Asiatica #como #fazer #cavalo #Troia #sabe #como ...,2023-08-17T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=JNXaVabvMdk,4771,63,0,PT15S
yt_search_terms_01_REG_videos.csv,QLEnFH2Pus4,Armadilha para vespa velutina (asiática ),o processo que uso para atrair Vespa Velutina / Vespa Asiática 3 Litros de água 120g de fermento de padeiro 1KG de açúcar.,2020-10-06T00:00:00Z,Ricardo Dias,Vespa_velutina,vespa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=QLEnFH2Pus4,2219,21,0,PT1M25S
yt_search_terms_01_REG_videos.csv,SUN45W6trj4,Combate à vespa asiática em Lisboa 🐝,"Este ano, a equipa da CML já eliminou cerca de 250 ninhos de vespa Volutina ou asiática ou por toda a cidade. ℹ Se for picado ...",2024-10-18T00:00:00Z,Câmara Municipal de Lisboa,Vespa_velutina,vespa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=SUN45W6trj4,2906,29,2,PT1M11S
yt_search_terms_01_REG_videos.csv,ULSt09y27JI,Vespa asiática: tudo o que precisa de saber sobre a invasão da Europa,"As vespas asiáticas, conhecidas por destruir as populações de abelhas, estão a invadir mais países europeus e a espalhar o ...",2024-12-18T00:00:00Z,Euronews em Português,Vespa_velutina,vespa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=ULSt09y27JI,1541,13,9,PT1M14S
yt_search_terms_01_REG_videos.csv,_I6cZA4fkaA,Como fica a Vespa Asiática Eletrocutada  #youtubeshorts #osegredodasabelhas #vespaasiática,Como fica a Vespa Asiática Eletrocutada #shorts #osegredodasabelhas #vespaasiática Como Eliminar a Vespa Asiática ...,2023-08-26T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=_I6cZA4fkaA,4544,81,2,PT15S
yt_search_terms_01_REG_videos.csv,hH-KjUluVFQ,Vespa Asiática  Método  para a Eliminar #yutubeshorts #vespaasiática #euclidessantanasantana,Asiática mais um dos Métodos Aprovados para a Eliminar #shorts #osegredodasabelhas ...,2022-10-07T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=hH-KjUluVFQ,4030,57,4,PT31S
yt_search_terms_01_REG_videos.csv,lf6CO_dVTJQ,Receita para Vespa Asiática #yutubeshorts #vespaasiática #osegredodasabelhas,Receita para Vespa Asiática #shorts #osegredodasabelhas @euclidessantanasantanada Vespa #receita para #vespa #asiatica ...,2023-06-10T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=lf6CO_dVTJQ,4484,101,2,PT16S
yt_search_terms_01_REG_videos.csv,nmm7YB4TxRM,Ninho de vespa asiática🐝#osegredodasabelhas,Ninho de vespa asiática  #osegredodasabelhas.,2025-07-23T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=nmm7YB4TxRM,2406,16,0,PT16S
yt_search_terms_01_REG_videos.csv,rSS4-KXZwvw,Como fazer uma armadilha para a vespa asiática,,2021-04-06T00:00:00Z,Município de Anadia,Vespa_velutina,vespa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=rSS4-KXZwvw,32319,290,0,PT1M29S
yt_search_terms_01_REG_videos.csv,szntcgg53cY,Vespa Asiática em Ação! Defendendo seu Ninho 🐝✨,,2025-06-04T00:00:00Z,MEGA FILMES RECAP,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=szntcgg53cY,11312,62,0,PT21S
yt_search_terms_01_REG_videos.csv,ufctAvtE_qk,Como Fazer uma Armadilha para Vespa Asiática,Como Fazer uma Armadilha para Vespa Asiática Assista a mais vídeos do canal: Como fazer rede mosquiteira | Instalei rede ...,2025-01-28T00:00:00Z,Bricospot,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=ufctAvtE_qk,1462,9,2,PT3M17S
yt_search_terms_01_REG_videos.csv,ydrIeu9aVoU,É o Fim da Vespa Asiática #yutube_videos @euclidessantanasantana  #vespaasiática,o Fim da Vespa Asiática #yutube_videos #asiática #osegredodasabelhas #vespaasiática @euclidessantanasantana ...,2019-11-08T00:00:00Z,Euclides Santana Santana,Vespa_velutina,vespa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=ydrIeu9aVoU,108217,4170,233,PT4M48S
yt_search_terms_02_REG_videos.csv,0PkFtrGtWdM,"Cómo evitar que la bacteria Xylella fastidiosa afecte a cultivos como el almendro, el olivo o la vid",El fitopatógeno Xylella fastidiosa es capaz de infectar a cientos de variedades de interés tanto agrícola como ornamental.,2023-03-07T00:00:00Z,Universidad de Sevilla,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=0PkFtrGtWdM,3573,35,3,PT2M26S
yt_search_terms_02_REG_videos.csv,0yF_2ZdjPFg,XYLELLA FASTIDIOSA,"Transmitido el 27 de febrero, 2019. El dr. Carlos Chacón Díaz nos habla sobre una bacteria que amenaza con los cultivos de ...",2019-04-30T00:00:00Z,ConCiencia UCR,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=0yF_2ZdjPFg,133,0,0,PT25M34S
yt_search_terms_02_REG_videos.csv,6m6v0mhbc7g,"Xylella fastidiosa, la mayor amenaza para la agricultura del Mediterráneo",Vídeos realizado por la Generalitat Valenciana que explica la detección de Xylella fastidiosa en la provincia de Alicante y las ...,2019-03-12T00:00:00Z,Phytoma España,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=6m6v0mhbc7g,2018,13,1,PT2M17S
yt_search_terms_02_REG_videos.csv,8wTrRqTFEDY,La Xylella fastidiosa en Italia | BALAM Agriculture,"En el sur de Italia, millones de olivos han sido devastados por la Xylella fastidiosa, una bacteria que se detectó en la zona de la ...",2025-09-04T00:00:00Z,BALAM Agriculture,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=8wTrRqTFEDY,520,11,0,PT3M39S
yt_search_terms_02_REG_videos.csv,A2ZX1CAOcY4,"Italia lucha contra la Xyllela fastidiosa, una bacteria que asesina a los olivos","La Xylella fastidiosa, que ha causado estragos en los olivos de Italia durante los últimos seis años, fue vista por primera vez en ...",2022-10-01T00:00:00Z,FRANCE 24 Español,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=A2ZX1CAOcY4,958,15,0,PT2M7S
yt_search_terms_02_REG_videos.csv,B56kq-Jn0OI,Xylella fastidiosa: A misteriosa bactéria que mata as oliveiras - reporter,Há já algum tempo que uma das missões dos serviços de proteção florestal italianos é procurar uma misteriosa bactéria.,2015-07-03T00:00:00Z,Euronews em Português,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=B56kq-Jn0OI,2055,13,1,PT8M37S
yt_search_terms_02_REG_videos.csv,FgwMcN_CfAQ,Conferencia Internacional sobre Xylella fastidiosa,Conferencia Internacional sobre Xylella fastidiosa. Una década en la investigación sobre Xylella fastidiosa; Abordando los ...,2023-11-14T00:00:00Z,CSIC Comunicación,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=FgwMcN_CfAQ,925,15,0,PT8H29M36S
yt_search_terms_02_REG_videos.csv,Hj41sncU778,Rapid detection kit for Xylella fastidiosa with AmpliFire,"Detection in 30 minutes of the dangerous bacteria Xylella fastidiosa on different crops from Olive, Grape, Citrus, Almond, ...",2018-04-25T00:00:00Z,AGDIA EMEA,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=Hj41sncU778,1668,15,0,PT6M20S
yt_search_terms_02_REG_videos.csv,HphyOP_Iv1w,Avances en la detección de Xylella fastidiosa [parte 3 de 4],"Jornada organizada por la Red CYTED-IBER-XYFAS y coordinada por el I2SysBio (CSIC-UV) y el IVIA. València, 17 de ...",2019-09-19T00:00:00Z,Casa de la Ciència CSIC València,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=HphyOP_Iv1w,242,1,0,PT1H25M10S
yt_search_terms_02_REG_videos.csv,Hz_0ZEycmDo,Sanidad Vegetal contra la xylella fastidiosa,El departamento de Sanidad Vegetal de la Junta de Andalucía realiza inspecciones en un vivero y en varias explotaciones ...,2018-06-21T00:00:00Z,Tierra y Mar & Espacio Protegido Canal Sur,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=Hz_0ZEycmDo,1810,17,,PT7M35S
yt_search_terms_02_REG_videos.csv,P5h3MdRFZlI,Muestreo para el diagnóstico de Xylella fastidiosa en la estación cuarentenaria de café canéfora,"En el marco del proyecto de café canéfora, financiado por el MADR y liderado por AGROSAVIA, que busca entregarle al país ...",2022-02-03T00:00:00Z,AGROSAVIA TV,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=P5h3MdRFZlI,1586,40,1,PT3M35S
yt_search_terms_02_REG_videos.csv,Ui-Igq0Sb9g,"Xylella fastidiosa: una estrategia alternativa para su control, con Pedro Gómez. Máster Fruticultura","Entrevistamos a Pedro Gómez López, Doctor en Ciencias Biológicas e Investigador del CEBAS-CSIC (Murcia), quien nos habla ...",2018-01-08T00:00:00Z,Universidad Miguel Hernández de Elche,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=Ui-Igq0Sb9g,602,3,0,PT3M7S
yt_search_terms_02_REG_videos.csv,YTM6_AFkieU,&quot;Xylella Fastidiosa&quot;: batéria que mata oliveiras detetada perto de Paris,"A batéria que destrói oliveiras foi intercetada perto de Paris. Uma planta infetada com a chamada ""Xylella fastidiosa"" - que não ...",2015-04-16T00:00:00Z,Euronews em Português,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=YTM6_AFkieU,531,5,0,PT51S
yt_search_terms_02_REG_videos.csv,b98oMeocjWo,#microBIOscope: Xylella fastidiosa,La bacteria que tumba árboles ha llegado a la peninsula.,2017-09-10T00:00:00Z,microBIOblog (Ignacio López-Goñi),Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=b98oMeocjWo,1886,28,1,PT3M38S
yt_search_terms_02_REG_videos.csv,gELI4tb9-p0,TODOS los OLIVOS están en PELIGRO de MUERTE por la XYLELLA FASTIDIOSA #shortvideo,,2024-08-12T00:00:00Z,Bricocultivo,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=gELI4tb9-p0,1142,32,0,PT1M
yt_search_terms_02_REG_videos.csv,knQ7TOOZo9Y,Deteccion de Xylella fastidiosa en cafe en Colombia,La bacteria Xylella fastidiosa se ha convertido en una amenaza para algunos cultivos. Se caracteriza por tener un amplio rango ...,2026-03-13T00:00:00Z,Cenicafé FNC,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=knQ7TOOZo9Y,1630,48,0,PT1H22M45S
yt_search_terms_02_REG_videos.csv,l8plY-qj178,Primer caso de &quot;Xylella fastidiosa&quot; en Andalucía,"2018. Detectado el primer caso de ""Xylella fastidiosa"" en Andalucía, en un vivero de El Ejido (Almería) dentro de una inspección ...",2018-10-16T00:00:00Z,MemorANDA,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=l8plY-qj178,2337,,,PT1M57S
yt_search_terms_02_REG_videos.csv,qb6Sb9OWWZE,Xylella Fastidiosa,"Expertos en el control de la Xylella Fastidiosa alertan de que entramos en el periodo del año, primavera y verano, de más ...",2018-04-13T00:00:00Z,CanalSur Córdoba,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=qb6Sb9OWWZE,98,0,0,PT1M31S
yt_search_terms_02_REG_videos.csv,xO_hcnZATPE,Xylella fastidiosa en las Baleares,"Se analiza como afecta la bacteria Xylella fastidiosa en el ámbito forestal de las Islas Baleares, su vector, las especies a las que ...",2021-04-07T00:00:00Z,Sanitat Forestal,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=xO_hcnZATPE,1855,25,3,PT9M11S
yt_search_terms_02_REG_videos.csv,yfJqU1HcRn8,Riesgos potenciales de la introducción de Xylella fastidiosa en la Región de Murcia,JORNADA VIRTUAL DE TRANSFERENCIA DE RESULTADOS DE PROYECTOS DE INVESTIGACIÓN (PROYECTO FEDER ...,2021-06-17T00:00:00Z,Servicio de Formación y Transferencia Tecnológica,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=yfJqU1HcRn8,267,7,0,PT1H33M59S
